amount,balance,currency,hour,description,recentTxCount,isFraud
155.3,2223.01,RON,13,payment,1,0
8.13,4297.47,RON,7,bills,2,0
70.84,5817.92,EUR,11,bills,1,0
4.62,3534.73,RON,19,bills,1,0
99.31,4854.1,RON,13,transfer,2,0
144.18,4849.11,RON,6,shopping,5,0
103.19,4846.51,RON,8,payment,4,0
156.86,3963.84,RON,18,subscription,0,0
37.09,4871.06,RON,9,bills,0,0
18.79,4851.94,RON,9,bills,6,0
220.58,4592.79,RON,21,shopping,1,0
204.06,8706.93,EUR,7,shopping,1,0
350.36,5089.36,USD,7,payment,4,0
4.61,3504.39,RON,7,transfer,0,0
739.93,7366.44,RON,14,shopping,4,0
150.09,7734.07,EUR,8,subscription,1,0
32.93,5588.13,RON,12,subscription,2,0
759.15,4094.3,RON,12,bills,2,0
134.63,7073.23,USD,8,transfer,1,0
9.61,4723.21,RON,14,shopping,1,0
140.48,3541.62,RON,11,transfer,4,0
337.23,5260.61,EUR,7,subscription,0,0
46.39,4607.78,RON,13,bills,1,0
292.77,5658.91,RON,13,shopping,2,0
211.07,6516.32,RON,8,bills,0,0
246.97,4412.58,RON,21,transfer,3,0
41.34,5556.65,RON,16,payment,2,0
96.33,4809.02,RON,9,payment,2,0
302.54,5114.32,RON,17,payment,0,0
253.04,5502.22,EUR,12,payment,2,0
290.16,7252.16,RON,19,transfer,1,0
23.19,8004.87,RON,8,bills,2,0
28.44,5285.6,RON,15,bills,1,0
182.41,3402.91,RON,12,bills,4,0
31.01,2647.01,EUR,18,transfer,2,0
422.19,4923.57,RON,19,bills,0,0
127.67,5061.13,RON,9,transfer,1,0
101.86,4157.87,RON,16,payment,2,0
126.74,5727.05,EUR,15,transfer,1,0
135.67,6488.57,RON,15,transfer,3,0
15.21,4324.0,EUR,15,shopping,0,0
8.58,5066.65,USD,17,bills,2,0
3719.04,2926.29,USD,1,crypto,5,1
215.01,8008.89,RON,17,shopping,4,0
219.3,3981.8,RON,21,transfer,1,0
207.6,1436.51,RON,12,shopping,1,0
509.7,3782.82,USD,14,shopping,1,0
764.62,3130.89,RON,7,payment,6,0
161.05,6293.91,RON,8,bills,1,0
44.97,6424.33,EUR,20,shopping,1,0
393.68,4267.25,RON,19,bills,1,0
137.43,3996.14,RON,21,payment,2,0
214.47,4328.1,RON,9,shopping,0,0
166.79,3397.73,RON,21,shopping,1,0
65.47,5577.21,RON,14,transfer,1,0
1287.0,6877.89,RON,13,subscription,1,0
80.17,3505.31,RON,7,shopping,3,0
355.7,4243.22,RON,8,payment,3,0
131.82,4274.97,EUR,18,payment,0,0
291.57,5844.53,RON,15,bills,4,0
4628.45,1189.83,EUR,1,lottery,6,1
38.64,5753.58,EUR,10,subscription,2,0
387.39,5736.18,USD,9,subscription,3,0
291.17,6443.09,RON,8,subscription,1,0
471.29,3836.55,RON,21,bills,2,0
403.0,4110.46,RON,18,bills,5,0
544.01,6813.67,EUR,10,transfer,0,0
500.11,4659.68,RON,21,subscription,1,0
308.37,4654.95,RON,11,subscription,3,0
123.31,4801.76,RON,11,bills,1,0
88.41,6110.06,RON,20,payment,4,0
17.74,5084.53,RON,8,payment,5,0
430.41,4785.32,EUR,11,payment,1,0
76.8,5424.67,RON,7,bills,3,0
34.25,7512.82,RON,13,bills,1,0
614.05,4874.46,RON,11,subscription,0,0
57.34,5356.99,RON,10,bills,2,0
626.43,4415.81,RON,7,transfer,2,0
96.17,6418.0,RON,12,payment,2,0
13.87,6508.22,EUR,14,subscription,1,0
280.21,3801.18,RON,14,transfer,0,0
217.47,6043.41,RON,14,payment,1,0
6.76,6371.46,RON,18,bills,2,0
455.18,6086.03,RON,15,subscription,4,0
98.99,4142.96,EUR,20,bills,3,0
138.53,6542.17,RON,11,subscription,3,0
212.03,5025.83,RON,12,transfer,5,0
298.13,3530.13,RON,20,payment,0,0
102.29,3648.96,RON,8,transfer,1,0
68.76,5196.7,EUR,15,transfer,1,0
241.16,4716.75,RON,18,bills,5,0
261.12,4584.34,RON,15,shopping,2,0
912.42,3524.0,RON,9,payment,6,0
186.96,5433.93,USD,19,bills,1,0
258.12,3441.24,RON,14,payment,3,0
613.19,5765.68,EUR,7,payment,4,0
54.84,5515.85,RON,20,payment,3,0
334.99,7023.87,EUR,7,shopping,1,0
346.24,4288.49,RON,16,payment,0,0
165.64,3864.14,RON,16,transfer,3,0
54.35,6070.5,USD,9,bills,1,0
110.34,6363.12,RON,8,bills,2,0
27.92,3295.7,USD,16,bills,4,0
111.22,6578.95,RON,6,subscription,1,0
73.3,4006.07,RON,21,payment,2,0
45.29,6750.57,EUR,12,bills,1,0
23.68,5845.07,EUR,11,shopping,1,0
271.01,2946.99,RON,7,payment,1,0
26.07,6294.44,RON,8,shopping,1,0
36.98,6883.05,RON,16,payment,3,0
73.43,6505.54,RON,17,payment,1,0
190.47,9085.6,RON,19,shopping,3,0
114.1,3347.52,RON,20,subscription,1,0
0.04,5861.73,RON,17,bills,3,0
487.91,3356.15,RON,20,payment,4,0
124.73,3503.29,USD,14,transfer,1,0
319.75,8038.54,RON,19,transfer,4,0
741.08,5531.68,USD,18,bills,2,0
48.61,7258.79,RON,12,shopping,4,0
495.76,5221.79,RON,8,transfer,1,0
90.51,5270.75,RON,9,bills,1,0
85.51,6733.71,RON,14,payment,0,0
274.08,3779.24,RON,21,bills,2,0
76.75,2585.0,USD,21,bills,0,0
19.65,2908.57,EUR,13,transfer,2,0
130.53,5689.15,RON,10,shopping,3,0
147.18,2258.24,RON,8,payment,3,0
371.18,6885.55,RON,14,shopping,2,0
34.66,8083.13,RON,10,bills,0,0
198.2,4898.23,RON,15,subscription,0,0
44.73,4980.35,RON,10,payment,3,0
147.14,3262.53,RON,6,shopping,5,0
443.34,6272.8,RON,19,subscription,2,0
606.29,5797.63,RON,13,shopping,1,0
304.22,543.83,EUR,16,transfer,1,0
99.71,6201.39,RON,21,bills,0,0
200.68,3153.52,RON,18,payment,2,0
3548.92,1059.75,EUR,2,lottery,3,1
202.56,5864.79,USD,16,shopping,3,0
245.14,5431.11,RON,19,payment,3,0
94.79,4605.6,EUR,16,subscription,2,0
145.72,5061.85,EUR,11,bills,3,0
186.5,5374.29,EUR,7,transfer,2,0
5179.06,329.09,EUR,3,urgent transfer,5,1
58.3,5299.37,RON,8,subscription,1,0
335.24,4200.62,RON,17,subscription,3,0
121.7,6522.64,RON,20,transfer,0,0
140.82,8084.62,RON,12,payment,2,0
118.91,4227.2,RON,16,bills,1,0
306.78,585.44,RON,18,transfer,1,0
82.35,2881.77,RON,8,bills,3,0
4.93,3976.7,EUR,14,transfer,2,0
6135.64,1353.02,EUR,3,bonus,6,1
168.81,4179.69,RON,16,payment,4,0
249.94,4810.96,RON,6,shopping,3,0
915.22,7917.45,RON,6,bills,4,0
311.29,4301.9,RON,14,shopping,1,0
209.7,4579.44,RON,19,bills,1,0
16.15,3845.5,RON,20,shopping,2,0
154.62,5798.46,RON,7,bills,1,0
1.48,3817.86,RON,19,payment,3,0
35.93,5820.97,RON,13,shopping,2,0
119.79,6905.36,RON,11,payment,3,0
539.19,5340.62,RON,17,shopping,3,0
306.35,7316.53,RON,6,payment,2,0
447.59,4940.25,EUR,16,subscription,3,0
100.07,5807.45,RON,7,subscription,1,0
52.8,6527.18,USD,10,shopping,2,0
66.26,3764.99,RON,14,subscription,2,0
30.59,2751.92,RON,14,subscription,3,0
41.51,3957.2,RON,16,shopping,2,0
107.84,4657.23,RON,19,shopping,1,0
256.85,5939.25,RON,19,payment,0,0
304.68,3482.01,EUR,8,payment,1,0
83.37,2344.97,EUR,13,bills,5,0
211.33,4479.16,RON,6,payment,3,0
652.69,4759.01,USD,19,bills,2,0
77.16,7837.59,RON,20,subscription,1,0
144.12,4123.87,EUR,10,transfer,3,0
114.13,6598.33,EUR,10,payment,1,0
362.51,7232.79,RON,16,transfer,2,0
6227.45,2336.57,USD,4,bonus,5,1
181.72,5420.98,USD,20,subscription,0,0
442.4,1361.4,RON,19,shopping,3,0
328.82,7099.39,RON,16,bills,3,0
121.04,5911.18,RON,12,transfer,4,0
23.09,6116.87,RON,14,transfer,2,0
65.01,5946.74,RON,21,transfer,1,0
309.3,8401.06,RON,7,bills,4,0
353.18,4047.07,RON,13,bills,2,0
70.64,1231.99,EUR,18,subscription,1,0
97.63,6650.98,RON,14,subscription,3,0
29.52,5424.07,EUR,19,subscription,0,0
629.05,6226.04,RON,9,payment,1,0
25.0,5518.66,RON,15,transfer,2,0
55.21,4285.04,RON,7,subscription,3,0
88.67,6089.2,RON,15,payment,1,0
19.61,6063.67,RON,18,subscription,3,0
121.55,6515.14,RON,9,payment,2,0
49.61,5487.95,EUR,17,shopping,1,0
49.31,1790.57,RON,6,subscription,3,0
3465.61,1619.46,EUR,0,lottery,2,1
23.47,4675.14,RON,18,transfer,4,0
121.93,4508.58,EUR,10,subscription,3,0
22.39,4530.99,RON,10,transfer,1,0
52.83,6333.32,EUR,9,payment,2,0
75.98,6330.17,RON,6,transfer,3,0
353.14,5483.58,EUR,19,transfer,1,0
377.6,6003.13,RON,7,payment,0,0
1.76,5117.95,RON,10,subscription,2,0
158.34,4167.94,RON,8,transfer,2,0
144.86,5026.54,RON,11,payment,4,0
70.05,4345.75,EUR,17,transfer,3,0
118.48,2538.01,RON,18,transfer,3,0
54.2,5678.55,RON,19,bills,2,0
530.19,5483.02,RON,13,subscription,3,0
107.05,6314.81,RON,19,transfer,1,0
234.76,4163.41,RON,6,transfer,1,0
38.19,5038.19,EUR,11,shopping,0,0
165.85,7827.14,RON,13,payment,2,0
538.4,5377.71,RON,9,shopping,2,0
240.25,4624.74,RON,12,shopping,0,0
79.67,4378.69,RON,13,transfer,2,0
233.41,6039.14,RON,16,transfer,5,0
1.58,6629.5,EUR,9,shopping,1,0
736.82,2983.34,RON,13,payment,1,0
185.01,4615.69,RON,14,shopping,2,0
68.87,5985.07,EUR,13,payment,4,0
360.15,4340.55,EUR,19,transfer,1,0
501.78,5546.09,RON,10,transfer,0,0
249.9,6159.28,EUR,13,shopping,1,0
129.27,6802.35,RON,11,payment,4,0
792.81,3789.6,RON,11,bills,0,0
67.76,5195.39,RON,19,transfer,3,0
139.25,3788.48,RON,16,transfer,1,0
71.48,5708.55,RON,6,transfer,0,0
89.72,3492.36,RON,7,subscription,2,0
194.39,4676.09,RON,13,transfer,4,0
421.21,4216.6,USD,18,transfer,0,0
382.07,7589.41,EUR,14,transfer,0,0
276.59,5610.82,RON,8,payment,2,0
12.03,2934.36,RON,11,payment,2,0
152.02,5843.86,RON,20,transfer,3,0
387.98,5170.43,RON,10,subscription,4,0
5.93,6182.11,RON,19,shopping,4,0
75.7,5591.21,RON,11,transfer,1,0
242.17,6195.57,EUR,9,shopping,2,0
122.56,3302.69,RON,21,transfer,1,0
753.66,8499.29,EUR,11,bills,0,0
157.64,5043.06,RON,7,shopping,1,0
43.33,4288.85,RON,14,subscription,4,0
240.69,5824.17,EUR,17,subscription,1,0
96.56,3973.21,RON,12,payment,3,0
265.92,1361.67,RON,21,shopping,3,0
60.88,4667.42,RON,10,payment,2,0
313.54,4292.49,RON,9,subscription,3,0
263.47,5858.34,EUR,15,transfer,3,0
170.06,5930.28,USD,8,transfer,1,0
15.57,7088.06,RON,19,subscription,2,0
111.34,5672.51,RON,10,subscription,4,0
142.57,4898.56,EUR,6,transfer,2,0
218.77,3290.65,EUR,19,payment,3,0
132.36,6638.32,RON,20,transfer,4,0
4.19,1790.05,EUR,15,subscription,3,0
985.43,2938.21,EUR,10,transfer,3,0
57.46,3656.6,EUR,12,payment,1,0
330.7,4111.31,USD,17,payment,1,0
672.59,8155.14,EUR,21,subscription,3,0
151.88,6219.01,RON,7,shopping,2,0
10.48,9560.45,RON,15,transfer,2,0
488.18,8262.45,USD,10,subscription,1,0
112.63,3549.25,RON,9,shopping,1,0
192.28,2514.1,EUR,6,transfer,3,0
39.67,8431.85,RON,6,bills,0,0
107.41,3144.46,RON,13,payment,3,0
262.29,6388.76,RON,15,payment,2,0
327.6,3856.44,RON,19,bills,2,0
142.05,3903.72,RON,14,payment,2,0
655.61,7116.53,RON,9,transfer,0,0
489.41,1548.37,RON,6,transfer,1,0
51.78,4276.57,USD,13,transfer,5,0
399.22,5168.54,EUR,8,payment,1,0
418.15,3831.71,RON,13,shopping,1,0
257.27,6049.31,RON,19,shopping,3,0
43.25,4272.88,RON,19,transfer,3,0
103.85,6527.56,EUR,11,payment,0,0
18.68,4281.91,EUR,15,bills,5,0
291.35,4240.6,RON,8,shopping,1,0
7534.73,2379.5,EUR,0,unknown,4,1
84.2,6314.02,RON,6,subscription,2,0
371.37,2988.24,RON,7,bills,1,0
750.26,8234.55,EUR,21,transfer,1,0
30.04,4985.81,RON,17,transfer,2,0
5454.49,3329.72,USD,0,bonus,5,1
3.34,2833.53,RON,8,shopping,1,0
102.68,6195.2,RON,12,payment,2,0
7.1,4455.3,RON,21,bills,3,0
16.92,4260.61,EUR,10,subscription,1,0
12.41,6977.3,RON,16,shopping,1,0
282.01,4453.41,EUR,6,bills,5,0
9.62,4988.19,RON,9,shopping,1,0
18.02,4955.37,RON,12,bills,3,0
155.9,6689.75,RON,9,subscription,4,0
11.79,3228.95,RON,18,payment,3,0
52.92,2388.87,RON,15,transfer,1,0
89.69,3161.32,EUR,9,shopping,3,0
6058.84,1040.98,EUR,0,crypto,4,1
81.93,4844.67,RON,8,shopping,1,0
55.57,4113.27,RON,17,transfer,1,0
15.32,4588.66,EUR,20,transfer,1,0
16.01,4290.33,RON,18,bills,4,0
233.78,4636.57,RON,13,payment,0,0
80.26,5092.09,EUR,17,bills,2,0
99.95,7638.07,RON,11,shopping,0,0
62.18,3819.28,RON,15,bills,2,0
98.14,4601.58,USD,14,bills,4,0
48.99,4821.68,RON,16,payment,1,0
73.66,7088.61,RON,21,payment,2,0
131.14,5497.99,RON,9,bills,1,0
391.71,3155.69,EUR,8,transfer,6,0
621.61,4453.84,EUR,15,shopping,2,0
40.29,4397.6,EUR,15,transfer,3,0
48.14,3461.81,RON,16,bills,4,0
69.74,6194.66,RON,8,bills,0,0
428.9,5417.75,RON,17,shopping,2,0
286.35,5175.97,RON,19,transfer,1,0
227.61,5819.58,RON,10,shopping,2,0
10.61,6360.05,RON,13,payment,3,0
254.14,5114.19,USD,21,transfer,1,0
426.61,5292.93,RON,11,subscription,5,0
384.37,4068.57,RON,21,shopping,1,0
739.21,5154.91,RON,9,subscription,2,0
1311.7,4831.41,RON,19,transfer,1,0
550.31,5590.81,RON,10,shopping,2,0
299.27,7438.36,RON,7,shopping,2,0
68.31,3958.13,USD,11,transfer,3,0
384.92,6738.04,EUR,8,bills,2,0
60.88,7348.73,EUR,18,bills,3,0
183.76,6564.7,RON,6,shopping,2,0
188.68,5333.48,RON,15,shopping,1,0
124.09,6418.34,RON,7,payment,2,0
87.77,4962.03,RON,7,bills,3,0
422.45,3681.17,RON,10,transfer,2,0
189.05,2369.85,USD,13,transfer,2,0
143.29,5433.42,RON,13,shopping,0,0
158.28,4858.56,RON,7,bills,1,0
566.42,3180.56,RON,13,payment,1,0
30.23,5737.06,RON,16,shopping,2,0
61.26,5591.01,RON,14,payment,0,0
686.53,4309.63,RON,21,payment,0,0
565.04,2682.59,RON,6,shopping,4,0
43.75,6460.52,EUR,18,shopping,3,0
305.34,5597.93,RON,6,bills,3,0
925.57,5978.67,RON,15,transfer,0,0
42.91,4415.21,RON,19,subscription,1,0
307.4,5619.35,USD,17,shopping,2,0
119.73,2648.22,EUR,21,transfer,0,0
2.98,4285.8,RON,20,bills,4,0
470.2,3047.87,RON,21,shopping,2,0
58.78,3860.88,RON,6,payment,2,0
473.18,5360.64,USD,17,bills,2,0
361.05,6875.45,EUR,6,payment,2,0
39.02,5123.25,RON,14,subscription,1,0
12.02,3588.34,USD,12,shopping,1,0
62.4,5638.93,RON,8,bills,0,0
219.13,4918.67,RON,9,transfer,1,0
139.76,4833.14,RON,17,bills,1,0
198.21,6409.2,RON,20,bills,1,0
279.77,8374.45,RON,20,bills,2,0
110.35,4551.54,RON,16,payment,1,0
126.36,7144.32,RON,14,transfer,3,0
85.12,4452.18,RON,17,transfer,2,0
197.13,5877.26,RON,9,payment,1,0
19.78,5257.73,RON,6,transfer,2,0
84.83,5363.4,USD,12,shopping,2,0
298.17,5358.76,RON,17,transfer,2,0
26.97,6324.74,USD,16,shopping,1,0
4412.69,2012.69,USD,1,lottery,8,1
300.46,4858.13,RON,12,transfer,5,0
100.96,5317.2,RON,9,payment,1,0
26.77,3865.29,EUR,16,subscription,3,0
28.01,3928.02,RON,16,subscription,3,0
125.98,700.55,USD,17,shopping,1,0
16.89,3080.04,RON,15,shopping,4,0
3.07,4279.59,RON,12,subscription,3,0
228.24,4707.1,RON,16,transfer,4,0
137.22,7041.23,RON,18,payment,1,0
144.4,4760.35,RON,16,subscription,0,0
80.09,7956.54,RON,18,payment,5,0
173.82,5053.34,EUR,19,shopping,2,0
317.78,6662.47,RON,20,payment,3,0
33.77,5254.11,RON,11,bills,5,0
39.95,5644.46,RON,20,bills,0,0
13.77,5833.39,RON,12,transfer,2,0
31.24,4465.22,RON,6,transfer,4,0
98.13,3674.54,RON,16,bills,2,0
246.2,4485.29,RON,11,transfer,1,0
123.98,5039.49,USD,21,shopping,2,0
19.59,4956.7,RON,9,bills,2,0
58.48,4901.57,RON,9,shopping,1,0
153.17,5090.71,EUR,20,subscription,3,0
37.14,5518.8,EUR,9,shopping,1,0
308.96,1486.63,EUR,7,subscription,8,0
224.03,5200.13,EUR,8,transfer,1,0
177.44,5346.17,RON,18,bills,1,0
196.97,5859.92,RON,20,payment,1,0
413.1,3903.39,RON,15,payment,1,0
228.53,4639.08,RON,20,bills,2,0
153.79,4067.1,RON,9,transfer,2,0
103.84,5637.71,RON,13,shopping,1,0
5.97,5462.18,RON,6,transfer,0,0
15.9,4760.65,RON,9,bills,1,0
229.46,2376.58,EUR,18,transfer,2,0
359.06,4654.83,EUR,12,bills,2,0
89.19,7327.42,EUR,17,subscription,5,0
189.82,6109.4,RON,9,transfer,0,0
329.89,4359.58,RON,12,subscription,3,0
39.56,5841.24,EUR,14,subscription,3,0
323.41,4622.2,RON,7,bills,4,0
58.77,6380.37,RON,18,shopping,3,0
64.74,9810.95,RON,11,subscription,1,0
422.81,3671.43,RON,14,payment,3,0
101.84,4931.76,EUR,8,transfer,0,0
7.67,6902.17,RON,13,payment,1,0
196.85,4513.73,RON,9,transfer,1,0
358.97,7.32,RON,21,shopping,2,0
82.04,5617.99,EUR,6,bills,3,0
101.67,7073.74,RON,7,transfer,2,0
20.03,6299.45,EUR,14,bills,1,0
376.22,5321.16,USD,21,transfer,2,0
9.59,6549.69,RON,16,subscription,2,0
270.14,3080.3,RON,19,payment,3,0
302.7,4081.3,RON,16,transfer,3,0
88.82,2648.3,RON,19,subscription,0,0
64.07,6826.66,RON,9,subscription,3,0
120.97,4012.28,USD,10,bills,0,0
371.19,8522.03,USD,11,shopping,0,0
119.88,5247.45,EUR,12,subscription,3,0
104.82,7712.47,RON,14,shopping,2,0
20.02,3785.81,RON,12,bills,3,0
46.38,5981.78,RON,19,subscription,1,0
267.41,5853.52,RON,9,payment,3,0
490.36,5277.67,RON,18,transfer,1,0
187.71,8234.73,EUR,13,payment,1,0
196.55,8545.84,RON,13,transfer,0,0
168.96,7370.48,RON,16,shopping,3,0
87.7,5151.4,RON,20,shopping,1,0
482.89,4251.23,USD,6,subscription,4,0
109.3,5043.5,RON,12,payment,1,0
863.87,4723.97,RON,7,subscription,2,0
277.42,4919.8,RON,9,subscription,3,0
64.36,5055.18,RON,10,shopping,1,0
37.16,5017.91,RON,16,payment,2,0
121.31,4817.19,RON,8,payment,0,0
14.54,888.3,RON,6,transfer,2,0
75.24,2437.95,RON,14,payment,3,0
180.26,5951.02,RON,13,payment,3,0
181.54,3874.16,RON,11,subscription,3,0
4257.32,1272.79,USD,3,bonus,7,1
191.8,5133.24,EUR,20,shopping,2,0
5383.43,1905.12,USD,4,urgent transfer,5,1
44.21,6166.68,USD,11,transfer,2,0
104.24,4541.66,RON,7,bills,1,0
49.22,5216.24,RON,18,bills,1,0
128.22,5120.66,EUR,16,transfer,1,0
17.31,6131.1,RON,18,bills,1,0
119.93,3300.13,EUR,8,transfer,2,0
201.35,2919.15,USD,11,subscription,3,0
484.7,6310.59,RON,10,subscription,3,0
245.96,6415.47,EUR,16,payment,0,0
241.6,4177.34,EUR,13,payment,1,0
160.77,6392.0,RON,11,transfer,1,0
12.54,5828.73,EUR,17,payment,2,0
70.84,3797.91,RON,14,payment,0,0
11.0,6514.84,RON,17,bills,2,0
27.83,4623.06,EUR,17,payment,1,0
141.4,4650.09,RON,19,transfer,2,0
79.72,4846.4,USD,9,payment,4,0
471.8,3361.18,RON,9,shopping,1,0
321.27,4922.73,USD,10,transfer,3,0
21.12,6640.13,RON,8,shopping,6,0
107.42,5018.41,EUR,8,bills,2,0
26.01,3703.97,RON,13,payment,3,0
213.34,2956.38,RON,9,bills,3,0
87.35,6980.54,RON,8,bills,1,0
22.97,5261.89,RON,10,payment,4,0
39.96,3885.06,RON,8,shopping,0,0
200.69,4203.52,EUR,7,subscription,1,0
702.45,3317.73,RON,12,transfer,1,0
4628.57,2763.47,USD,1,urgent transfer,4,1
354.77,4782.96,USD,9,bills,1,0
141.58,4119.93,USD,6,subscription,2,0
216.25,3125.64,RON,17,subscription,3,0
165.02,4225.01,RON,18,transfer,4,0
137.34,5332.63,EUR,7,shopping,3,0
206.83,5952.21,RON,9,bills,2,0
198.65,4861.48,RON,12,subscription,1,0
916.08,5372.32,RON,11,bills,3,0
219.69,3759.56,RON,10,payment,2,0
125.28,4771.83,RON,19,subscription,0,0
478.38,7131.94,RON,15,bills,3,0
3.24,6232.2,EUR,9,payment,0,0
2530.32,3880.88,EUR,3,unknown,3,1
1034.92,5233.52,RON,7,bills,1,0
260.86,7034.36,RON,20,payment,2,0
51.25,3355.39,EUR,7,bills,3,0
26.11,2656.58,RON,15,payment,1,0
143.4,4282.01,USD,10,payment,3,0
375.17,3910.49,RON,10,shopping,0,0
670.41,5589.72,RON,15,shopping,2,0
22.8,3571.9,RON,11,payment,0,0
122.29,5465.29,RON,18,transfer,2,0
316.15,6125.45,RON,17,payment,3,0
305.64,6280.05,RON,9,shopping,1,0
28.8,6153.6,RON,17,subscription,0,0
740.07,3931.92,EUR,13,payment,0,0
0.1,5845.13,RON,21,subscription,4,0
279.9,4359.17,RON,12,shopping,2,0
25.67,5514.89,EUR,7,subscription,2,0
62.17,4279.77,EUR,19,payment,1,0
73.9,1876.83,RON,14,subscription,2,0
3967.98,878.16,RON,2,lottery,6,1
15.6,4213.11,RON,19,transfer,5,0
986.39,6241.07,RON,20,bills,2,0
97.77,6641.51,RON,16,subscription,2,0
86.62,6624.06,RON,18,transfer,3,0
44.5,3864.91,RON,15,bills,2,0
101.6,6309.53,RON,17,bills,3,0
316.26,4293.88,EUR,19,payment,0,0
53.0,5495.86,RON,10,subscription,0,0
49.86,5486.26,RON,8,payment,2,0
382.26,3441.45,EUR,6,bills,4,0
450.51,8454.01,RON,18,shopping,3,0
63.43,2471.58,RON,19,shopping,2,0
45.29,5333.1,RON,16,bills,1,0
121.23,7439.76,USD,19,transfer,2,0
254.03,2263.41,RON,14,shopping,3,0
111.95,5755.67,RON,12,payment,1,0
273.19,4310.3,EUR,9,transfer,2,0
321.41,2692.35,RON,21,bills,1,0
490.99,5665.18,RON,14,payment,1,0
219.58,7865.51,RON,21,shopping,3,0
125.79,3283.34,RON,11,subscription,2,0
9.66,6415.96,USD,17,payment,2,0
88.98,5825.86,RON,13,transfer,2,0
240.92,4510.41,USD,21,bills,4,0
170.2,3767.19,RON,7,bills,2,0
62.67,3861.37,USD,8,shopping,2,0
63.94,3741.99,EUR,8,subscription,1,0
94.91,3658.32,EUR,6,shopping,1,0
140.23,2676.03,RON,10,payment,1,0
121.73,4821.05,RON,9,payment,2,0
195.53,4859.62,RON,12,payment,1,0
8.59,3090.79,RON,21,payment,3,0
4546.83,2856.24,USD,2,unknown,11,1
0.38,6886.89,RON,13,shopping,2,0
60.18,3256.4,RON,7,bills,4,0
175.61,4845.64,USD,8,payment,1,0
584.39,5225.62,RON,19,shopping,2,0
146.04,4316.81,RON,10,shopping,2,0
142.82,1756.69,RON,11,transfer,2,0
25.59,4588.76,EUR,6,shopping,1,0
103.08,6600.79,USD,9,shopping,1,0
435.68,4090.57,EUR,15,subscription,1,0
84.3,5420.67,RON,18,transfer,2,0
5406.9,1234.96,USD,1,lottery,5,1
58.96,4133.12,USD,9,payment,1,0
351.33,4618.16,RON,14,subscription,5,0
197.41,6418.48,EUR,13,payment,0,0
35.88,5310.79,EUR,10,payment,3,0
832.22,3406.95,RON,7,transfer,2,0
57.68,2718.25,RON,10,subscription,1,0
94.9,5257.14,RON,20,transfer,0,0
518.5,2045.13,RON,7,shopping,0,0
439.23,6485.17,RON,6,subscription,1,0
166.15,7055.71,RON,14,subscription,2,0
447.41,4357.75,RON,20,payment,1,0
9.2,6102.6,USD,13,transfer,1,0
14.86,6005.66,RON,16,shopping,3,0
335.06,4917.03,RON,6,shopping,1,0
519.67,2768.27,RON,12,payment,5,0
3499.05,3534.21,EUR,0,unknown,8,1
4962.68,325.86,USD,4,urgent transfer,9,1
503.13,4464.45,EUR,8,transfer,2,0
50.05,3779.8,RON,8,bills,1,0
116.72,4156.3,RON,7,transfer,1,0
40.67,4679.39,RON,9,payment,2,0
4609.37,1567.37,RON,2,lottery,6,1
203.62,6026.62,RON,14,shopping,3,0
325.98,5871.48,RON,19,transfer,2,0
12.63,4981.19,RON,18,subscription,5,0
56.54,6027.75,RON,11,transfer,3,0
323.26,4891.7,RON,12,subscription,2,0
171.51,5509.98,EUR,19,payment,0,0
379.57,7160.61,RON,16,bills,2,0
68.47,5868.48,RON,12,shopping,1,0
516.18,6306.09,EUR,18,bills,3,0
4929.57,1052.88,USD,4,bonus,6,1
38.97,5168.95,RON,9,shopping,2,0
297.24,3429.94,EUR,6,bills,3,0
45.94,3180.04,EUR,16,subscription,1,0
46.8,5510.7,RON,16,subscription,3,0
223.05,4096.17,RON,20,transfer,0,0
51.36,7455.32,EUR,15,bills,1,0
89.3,3353.48,EUR,8,subscription,1,0
693.09,7521.01,USD,20,bills,2,0
721.57,5618.39,EUR,19,shopping,3,0
195.48,5718.62,RON,18,shopping,3,0
392.47,5198.76,RON,17,payment,3,0
79.3,5955.78,RON,6,subscription,1,0
329.24,4021.46,EUR,12,subscription,1,0
223.18,4754.4,USD,17,bills,1,0
32.46,5646.57,EUR,10,subscription,3,0
5765.21,1606.71,EUR,3,urgent transfer,3,1
5027.08,1508.77,EUR,3,urgent transfer,7,1
201.25,5789.92,RON,13,payment,3,0
226.28,3499.85,RON,11,shopping,2,0
39.6,3779.87,RON,10,bills,2,0
484.48,1635.3,RON,10,transfer,2,0
28.26,4320.99,EUR,12,payment,0,0
237.81,5640.7,RON,9,bills,2,0
190.92,6620.97,USD,8,transfer,4,0
246.63,4991.91,RON,7,shopping,4,0
168.34,6633.2,RON,6,transfer,2,0
5441.86,1093.12,USD,2,unknown,7,1
160.44,4324.01,RON,7,bills,1,0
47.84,5675.33,EUR,20,payment,1,0
14.55,4612.69,RON,19,shopping,3,0
48.51,3605.4,RON,13,transfer,2,0
161.1,6313.9,RON,10,subscription,4,0
64.63,2201.07,RON,13,subscription,3,0
175.34,5265.91,RON,14,payment,1,0
75.98,5717.64,RON,15,bills,4,0
499.35,6879.59,RON,16,subscription,2,0
275.87,5455.43,RON,17,bills,3,0
220.23,6407.97,RON,14,subscription,2,0
4578.77,2257.25,RON,3,crypto,7,1
56.29,5289.82,RON,15,shopping,2,0
